lcoh_eur_kg,lcoh_eur_mwh,cf_elec,capex_ann,opex_ann,stack_ann,elec_ann
5.044322871548392,168.1272813087079,0.34906632489853207,61.03462597099177,22.324938639099123,8.347391571825856,76.42032512679113
4.512499418101452,150.40160560532138,0.3653956800869996,48.99862803937214,17.919554600515855,5.671249421080795,77.8121735443526
3.680901042180795,122.68443173588588,0.37324005962974977,46.22757140628674,9.546025859084624,5.795852071321348,61.11498239919316
5.048257629437152,168.25842678914026,0.35016515376002977,55.30399808224977,26.974865537057436,8.352470317492735,77.62709285234033
4.347389095709366,144.89847855999318,0.35903484372833394,44.74123576316346,20.081159297213,3.204146934409869,76.87193656520684
6.030979565543087,201.01254891955108,0.310047377242629,70.40223075289983,34.47690824708555,7.548332082402698,88.585077837163
5.973350945777304,199.09178702275756,0.3378492336655696,69.00692482303683,28.13224455019618,6.837135268228613,95.11548238129595
4.796039826253408,159.8520074090261,0.3495518419098056,60.41162975351043,18.636900239624804,6.640756255629767,74.16272116026109
4.781370954700963,159.36309392018308,0.35003022845787846,51.56008351866965,23.61954790889709,5.886110341348671,78.29735215126766
4.122408947519869,137.39989022083722,0.379184333945128,45.00050915920947,13.756900527364081,8.341893499429633,70.30058703483404
4.562505091024695,152.06829468385308,0.3875141844036253,48.780210542134554,18.099631250128308,7.433860699076559,77.75459219251367
4.618761843442314,153.94333224193232,0.37594377600385875,54.88754610784722,13.280230278271736,7.766149841891568,78.00940601392179
4.721325857734272,157.3617908382833,0.3481655998382656,49.84755489913954,23.76769832113976,5.6510186132303435,78.09551900477365
5.136509734526382,171.1998694517643,0.3445783760950396,56.286456493139184,14.199032371384796,7.945245463164052,92.76913512407626
4.522582759500654,150.7376833741568,0.31493709564945205,50.70394156227325,14.165662881784613,5.430739324282775,80.43733960581616
6.200037664841722,206.6472553691746,0.3122175146944085,76.38422621414509,26.40094988123414,6.568545400610612,97.29353387318474
4.627004354673581,154.21805514127044,0.3596538402798441,53.39121133418187,21.86776558251647,4.612163575190061,74.34691464938201
4.748659682123727,158.27282720518383,0.37269035343546175,57.04031648873798,19.467802208083434,8.110708341625124,73.6540001667373
4.329496045762056,144.30210320524932,0.3692987310740079,47.00021703675898,14.521398846383855,5.8295536228672376,76.95093369923924
4.71801478654659,157.25143283559783,0.3700184892918047,62.10664178025657,9.429813370839135,6.393377951574273,79.32159973292782
4.907072005681949,163.55270994937933,0.38930857011635717,52.464110483502644,20.455802278344176,7.38635322051704,83.24644396701548
4.190330766677233,139.6637244533522,0.3915898267859445,44.504439404714404,21.9858778748885,4.157966629176059,69.01544054457324
5.5348415686440315,184.47626948290556,0.38373688986199705,73.1229675559804,27.927527663394475,8.962800695199853,74.46297356833085
4.72320530253869,157.42443273361454,0.36494746565684033,59.79431647857667,19.02362611896517,4.17376276358468,74.43272737248802
6.005581113811765,200.1660185233461,0.3221416639171416,75.823472281806,32.62611927537938,9.895101464119982,81.82132550204074
6.189596076472989,206.2992372288447,0.321431343488728,78.7789901549993,22.911211252316853,4.28856749749235,100.3204683240362
4.734368718193124,157.79650937737682,0.39961232845095274,53.54984321397411,17.015405369208214,7.39172428824137,79.83953650595315
4.853560633871745,161.76917592694525,0.3405914475853192,59.841036743339096,21.368468053768012,6.498004423069012,74.06166670676912
5.588758143449532,186.27330892117288,0.30961854578683834,57.85715915064138,18.585606529969343,5.88681796731803,103.94372527324416
5.055748306086669,168.50809104186868,0.36536345580597435,53.73448268658814,20.80545507008535,5.479502073413848,88.48865121178135
3.592187919353097,119.7276233520387,0.3921065117506458,39.85447881727098,13.754304404220584,4.643563958253343,61.475276172293796
3.778706041495528,125.94427236304594,0.39582993316450565,43.52264692405905,14.053484423644194,4.727622035352018,63.64051897999067
5.51256344473306,183.7337396129529,0.3445021894341498,61.8705491503072,16.052883989458195,5.332906297862235,100.47740017532526
5.186166689710199,172.85493576804092,0.33825597010876174,62.05199132004229,11.375721759539083,7.972692185254025,91.45453050320553
4.631527227821435,154.3688025032884,0.381620407961637,58.37264896524034,20.08644323940241,3.9104669925790176,71.99924330606665
3.962310983079094,132.0638250660262,0.382653016490108,47.7987086789019,13.514679058017387,7.887779349808874,62.86265797929803
4.87009853955503,162.32038432336913,0.316005725773992,50.45946330971691,14.343131641810908,5.985522098946283,91.53226727289504
