solar_cf,wind_cf,price
0.0,0.02,125.8
0.0,0.015,125.8
0.0,0.011,125.8
0.0,0.006,125.8
0.0,0.003,125.8
0.0,0.006,125.8
0.0,0.008,125.8
0.0,0.009,125.8
0.011,0.007,125.8
0.085,0.007,125.8
0.197,0.005,125.8
0.312,0.004,125.8
0.362,0.004,125.8
0.374,0.004,125.8
0.264,0.004,125.8
0.152,0.004,125.8
0.03,0.006,125.8
0.0,0.005,125.8
0.0,0.005,125.8
0.0,0.005,125.8
0.0,0.01,125.8
0.0,0.017,125.8
0.0,0.021,125.8
0.0,0.024,125.8
0.0,0.026,125.8
0.0,0.03,125.8
0.0,0.031,125.8
0.0,0.035,125.8
0.0,0.038,125.8
0.0,0.03,125.8
0.0,0.017,125.8
0.0,0.007,125.8
0.083,0.008,125.8
0.273,0.005,125.8
0.463,0.002,125.8
0.608,0.002,125.8
0.632,0.005,125.8
0.591,0.007,125.8
0.476,0.01,125.8
0.283,0.011,125.8
0.054,0.009,125.8
0.0,0.005,125.8
0.0,0.008,125.8
0.0,0.018,125.8
0.0,0.025,125.8
0.0,0.021,125.8
0.0,0.017,125.8
0.0,0.016,125.8
0.0,0.019,125.8
0.0,0.025,125.8
0.0,0.035,125.8
0.0,0.05,125.8
0.0,0.059,125.8
0.0,0.054,125.8
0.0,0.043,125.8
0.0,0.039,125.8
0.125,0.041,125.8
0.366,0.033,125.8
0.54,0.026,125.8
0.625,0.016,125.8
0.643,0.012,125.8
0.599,0.011,125.8
0.489,0.008,125.8
0.296,0.004,125.8
0.063,0.002,125.8
0.0,0.002,125.8
0.0,0.003,125.8
0.0,0.004,125.8
0.0,0.011,125.8
0.0,0.025,125.8
0.0,0.04,125.8
0.0,0.059,125.8
0.0,0.078,125.8
0.0,0.089,125.8
0.0,0.089,125.8
0.0,0.089,125.8
0.0,0.119,125.8
0.0,0.178,125.8
0.0,0.181,125.8
0.0,0.202,125.8
0.037,0.206,125.8
0.126,0.138,125.8
0.188,0.072,125.8
0.213,0.064,125.8
0.197,0.089,125.8
0.181,0.113,125.8
0.11,0.119,125.8
0.048,0.134,125.8
0.007,0.146,125.8
0.0,0.144,125.8
0.0,0.135,125.8
0.0,0.137,125.8
0.0,0.147,125.8
0.0,0.162,125.8
0.0,0.202,125.8
0.0,0.266,125.8
0.0,0.308,125.8
0.0,0.291,125.8
0.0,0.226,125.8
0.0,0.217,125.8
0.0,0.276,125.8
0.0,0.341,125.8
0.0,0.358,125.8
0.0,0.31,125.8
0.036,0.261,125.8
0.212,0.188,125.8
0.417,0.126,125.8
0.508,0.196,125.8
0.442,0.23,125.8
0.368,0.214,125.8
0.314,0.166,125.8
0.188,0.104,125.8
0.028,0.056,125.8
0.0,0.027,125.8
0.0,0.015,125.8
0.0,0.017,125.8
0.0,0.025,125.8
0.0,0.033,125.8
0.0,0.038,125.8
0.0,0.042,125.8
0.0,0.041,125.8
0.0,0.036,125.8
0.0,0.033,125.8
0.0,0.03,125.8
0.0,0.034,125.8
0.0,0.038,125.8
0.0,0.04,125.8
0.0,0.041,125.8
0.163,0.045,125.8
0.392,0.038,125.8
0.549,0.047,125.8
0.631,0.067,125.8
0.651,0.056,125.8
0.61,0.041,125.8
0.502,0.028,125.8
0.313,0.018,125.8
0.072,0.008,125.8
0.0,0.006,125.8
0.0,0.011,125.8
0.0,0.011,125.8
0.0,0.007,125.8
0.0,0.005,125.8
0.0,0.003,125.8
0.0,0.002,125.8
0.0,0.002,125.8
0.0,0.004,125.8
0.0,0.012,125.8
0.0,0.039,125.8
0.0,0.076,125.8
0.0,0.106,125.8
0.0,0.112,125.8
0.0,0.106,125.8
0.042,0.085,125.8
0.13,0.057,125.8
0.252,0.041,125.8
0.241,0.038,125.8
0.311,0.032,125.8
0.235,0.035,125.8
0.122,0.069,125.8
0.158,0.111,125.8
0.031,0.154,125.8
0.0,0.265,125.8
0.0,0.379,125.8
0.0,0.432,125.8
0.0,0.457,125.8
0.0,0.479,125.8
0.0,0.484,125.8
0.0,0.471,125.8
0.0,0.452,125.8
0.0,0.414,125.8
0.0,0.377,125.8
0.0,0.329,125.8
0.0,0.304,125.8
0.0,0.3,125.8
0.0,0.279,125.8
0.0,0.233,125.8
0.193,0.201,125.8
0.417,0.18,125.8
0.564,0.141,125.8
0.641,0.073,125.8
0.658,0.033,125.8
0.615,0.011,125.8
0.511,0.007,125.8
0.331,0.011,125.8
0.085,0.022,125.8
0.0,0.048,125.8
0.0,0.076,125.8
0.0,0.101,125.8
0.0,0.167,125.8
0.0,0.283,125.8
0.0,0.434,125.8
0.0,0.51,125.8
0.0,0.514,125.8
0.0,0.487,125.8
0.0,0.44,125.8
0.0,0.428,125.8
0.0,0.503,125.8
0.0,0.608,125.8
0.0,0.689,125.8
0.0,0.726,125.8
0.178,0.718,125.8
0.399,0.623,125.8
0.538,0.426,125.8
0.615,0.24,125.8
0.634,0.142,125.8
0.591,0.078,125.8
0.479,0.049,125.8
0.296,0.046,125.8
0.074,0.082,125.8
0.0,0.235,125.8
0.0,0.376,125.8
0.0,0.433,125.8
0.0,0.453,125.8
0.0,0.425,125.8
0.0,0.37,125.8
0.0,0.297,125.8
0.0,0.277,125.8
0.0,0.294,125.8
0.0,0.305,125.8
0.0,0.288,125.8
0.0,0.227,125.8
0.0,0.159,125.8
0.0,0.13,125.8
0.0,0.107,125.8
0.02,0.085,125.8
0.065,0.068,125.8
0.093,0.054,125.8
0.125,0.047,125.8
0.165,0.055,125.8
0.224,0.068,125.8
0.235,0.08,125.8
0.128,0.094,125.8
0.012,0.118,125.8
0.0,0.113,125.8
0.0,0.077,125.8
0.0,0.053,125.8
0.0,0.061,125.8
0.0,0.093,125.8
0.0,0.148,125.8
0.0,0.203,125.8
0.0,0.195,125.8
0.0,0.158,125.8
0.0,0.14,125.8
0.0,0.133,125.8
0.0,0.127,125.8
0.0,0.123,125.8
0.0,0.113,125.8
0.0,0.092,125.8
0.184,0.06,125.8
0.418,0.027,125.8
0.571,0.015,125.8
0.652,0.005,125.8
0.669,0.003,125.8
0.626,0.003,125.8
0.52,0.003,125.8
0.324,0.003,125.8
0.048,0.002,125.8
0.0,0.005,125.8
0.0,0.013,125.8
0.0,0.021,125.8
0.0,0.02,125.8
0.0,0.014,125.8
0.0,0.008,125.8
0.0,0.016,125.8
0.0,0.022,125.8
0.0,0.025,125.8
0.0,0.035,125.8
0.0,0.041,125.8
0.0,0.036,125.8
0.0,0.027,125.8
0.0,0.02,125.8
0.0,0.014,125.8
0.144,0.015,125.8
0.39,0.014,125.8
